=== Non-Rejectable Cookie Popup Button Analysis ===
Input directory: /mnt/efs/shared/crawler-data/autoconsent-coverage-crawls/2026-03-04/CA/3p-crawl
Date: 2026-03-27T12:21:23.994Z

--- Summary ---
Total JSON files: 99606
Files with potential popups: 64973
Total potential popups: 94237
  └─ AI-confirmed cookie popups: 20432
      └─ No reject buttons: 11504
          └─ No settings buttons: 7629 (aka non-rejectable cookie notices)

--- Button Text Distribution (cleaned, all 2830 entries) ---
Count | Button Text
------+------------
 1813 | privacy policy
 1074 | accept
  833 | ok
  827 | learn more
  567 | cookie policy
  372 | got it!
  308 | close
  273 | agree
  209 | politique de confidentialité
  206 | accept all
  192 | personnaliser
  170 | tout accepter
  169 | i agree
  153 | accepter
  150 | got it
  135 | terms of use
  131 | more info
  125 | accepter tout
  124 | here
  113 | en savoir plus
  111 | agree and close
  110 | accept all cookies
  110 | i accept
  110 | accept cookies
  108 | more information
  107 | privacy policy.
  107 | read more
   97 | x
   96 | learn more…
   93 | continue
   92 | privacy statement
   89 | show details
   87 | cookies policy
   86 | i understand
   77 | english
   76 | cookies
   74 | terms of service
   71 | no thanks
   71 | terms and conditions
   65 | jaccepte
   64 | disagree and close
   58 | no
   57 | allow cookies
   53 | paramètres
   50 | cookie policy.
   47 | no, thanks
   47 | cookie notice
   47 | allow all
   47 | privacy notice
   42 | okay
   42 | ok, i agree
   40 | accepter et continuer
   40 | politique de confidentialité.
   39 | learn about cookies
   36 | allow selection
   36 | politique de cookies
   36 | dismiss
   36 | click here
   35 | use of cookies
   34 | terms
   34 | accepter fermer
   34 | more on cookies
   33 | reject all data uses
   32 | paramétrer
   32 | agree to all data uses
   31 | yes
   31 | personnaliser vos choix
   31 | voir nos partenaires
   31 | learn more.
   31 | opt-out preferences
   31 | terms conditions
   31 | find out more
   30 | show detailed settings
   29 | ok, got it
   29 | ok, got it!
   29 | exit
   28 | third parties
   27 | website privacy statement
   27 | view our partners
   27 | fermer
   25 | préférences
   25 | allow all cookies
   24 | enter
   24 | tout autoriser
   24 | website terms conditions
   24 | accept close
   24 | storage preferences
   24 | impressum
   23 | manage online experience
   23 | details
   23 | datenschutzerklärung
   23 | yes, i understand.
   23 | prisma media
   23 | loblaw privacy policy
   22 | imprint
   20 | accepter et fermer
   20 | privacy and cookie policy
   20 | leave
   20 | privacy
   20 | hide this message
   19 | td privacy policy: interacting with td online
   19 | paramètres des cookies
   19 | partenaires
   19 | refuser les témoins facultatifs
   18 | politique relative aux cookies
   18 | accept toate
   18 | listă parteneri (furnizori)
   17 | show this message in english
   17 | política de cookies
   17 | vreau sa modific setarile individual
   17 | aici
   17 | mai multe detalii
   17 | accepter tous les témoins
   17 | gérer les témoins
   16 | our partners
   16 | disagree
   16 | privacy preferences
   16 | jai compris
   16 | review preferences
   16 | description des témoins
   16 | cerise media
   15 | personnaliser mes choix
   15 | opt out
   15 | accept and close
   15 | allow
   15 | identifiants partagés
   15 | espace de confidentialité
   15 | didentifiants partagés
   15 | autoriser tous les témoins
   14 | gérer vos préférences
   14 | voir les préférences
   14 | politique relative aux fichiers témoins
   14 | our privacy policy
   14 | plus doptions
   14 | afficher les détails
   14 | accept and continue
   14 | exit here
   14 | agree and continue
   13 | cookie consent tool
   13 | accept continue
   13 | partner
   13 | accept all manage cookies
   13 | datenschutzhinweisen
   12 | agree close
   12 | about
   12 | consent
   12 | gérer les cookies
   12 | learn about our privacy practices.
   12 | yes, i agree
   12 | confirm
   12 | personalize
   12 | gérer mes préférences
   12 | hier
   12 | partners
   12 | configuration
   12 | cookies policy.
   12 | einstellungen
   11 | essentiels uniquement
   11 | déjà abonné ? se connecter
   11 | english▼
   11 | aceptar
   11 | im over 18
   11 | more details
   11 | conditions dutilisation
   11 | autoriser tous les cookies
   11 | personalisierte werbung und inhalte, messung von werbeleistung und der performance von inhalten, zielgruppenforschung sowie entwicklung und verbesserung von angeboten
   11 | speichern von oder zugriff auf informationen auf einem endgerät
   11 | se connecter
   11 | cookie
   10 | personalize my choices
   10 | données personnelles
   10 | yes, i accept
   10 | i agree!
   10 | no, adjust
   10 | dismiss this warning
   10 | sabonner
   10 | here.
   10 | about cookies
   10 | read our privacy policy
   10 | alle akzeptieren
   10 | store andor access information on a device
   10 | personalize your preferences
   10 | consult our digital data policy.
   10 | data privacy
    9 | gérer les préférences
    9 | déclaration de confidentialité
    9 | politique cookies
    9 | cookie consent manager.
    9 | learn more...
    9 | learn more and customize
    9 | confirm my choices
    9 | personnaliser vos préférences
    9 | consultez notre politique sur les données numériques.
    9 | daccord
    9 | non merci
    9 | akzeptieren
    9 | no, give me more info
    9 | versant
    9 | cookie privacy policy
    9 | personalised advertising and content, advertising and content measurement, audience research and services development
    9 | subscribe
    9 | understood
    9 | our 4 partners
    9 | réglages
    9 | sharing settings
    8 | 247 partenaires
    8 | learn more about our cookie policy
    8 | i understand - dismiss cookie message
    8 | learn more about cookies on our privacy policy page .
    8 | cookie privacy policy.
    8 | autoriser
    8 | refuser et fermer
    8 | accepter les cookies
    8 | datenschutzeinstellungen
    8 | más información
    8 | accepter tous les cookies
    8 | personalize your choices
    8 | paramètres des témoins
    8 | elfogadom
    8 | további lehetőségek
    8 | parental control guide
    8 | 18 u.s.c. 2257 record-keeping requirements compliance statement.
    8 | privacy page
    8 | compte prisma connect
    8 | refuser et sabonner (1,99€) pour une expérience sans pub
    8 | en
    8 | datenschutz
    7 | our 9 partners
    7 | how we use cookies and how you can change your settings.
    7 | cookie consent plugin for the eu cookie law
    7 | cookie declaration
    7 | ok!
    7 | cookies notice
    7 | columbia university website cookie notice
    7 | ок
    7 | close cookie notice
    7 | university of illinois system cookie policy.
    7 | conditions de confidentialité
    7 | zustimmen
    7 | non
    7 | personnaliser les témoins
    7 | details section
    7 | i agree - enter
    7 | save
    7 | apprendre encore plus
    7 | digital prisma players
    7 | refuser et sabonner (0,99€) pour une expérience sans pub
    7 | cookie statement
    7 | liste complète
    7 | faq
    7 | general privacy policy
    7 | see details
    7 | politique de confidentialité générale
    6 | privacy@ocil.ca
    6 | décliner
    6 | sign in
    6 | 同意する
    6 | je comprends
    6 | find out more.
    6 | laissez-moi choisir
    6 | more
    6 | policy
    6 | privacy policy and use of cookies
    6 | paramétrer les témoins
    6 | fine print
    6 | preferenze cookies
    6 | only selected
    6 | confirm selection
    6 | termes et conditions
    6 | log in
    6 | accepter les témoins
    6 | read our cookie policy
    6 | cookie information
    6 | 同意
    6 | view privacy policy
    6 | .
    6 | gérer les paramètres
    6 | i disagree
    6 | acknowledge
    6 | ok, thanks
    6 | voir les conditions de loffre
    6 | cliquant ici
    6 | podrobné nastavení
    6 | more information new window
    6 | werbefrei für 3,99€ monat
    6 | consulter notre politique de confidentialité
    6 | accept selection
    5 | how we use cookies and how you can change your settings
    5 | ok. got it.
    5 | leave site
    5 | confidentialité
    5 | autoriser tout
    5 | our cookie policy
    5 | okay, thanks
    5 | login
    5 | cancel
    5 | polityce prywatności
    5 | accetto tutti i cookies
    5 | save selection
    5 | agb
    5 | politique en matière de cookies
    5 | acepto
    5 | i accept cookies
    5 | no, manage settings
    5 | mehr erfahren
    5 | cookie-einstellungen
    5 | prosseguir
    5 | privacy options
    5 | cookie 設定
    5 | our 1014 partners
    5 | política de privacidad
    5 | change the language of your browser
    5 | i acknowledge
    5 | voir la politique de confidentialité
    5 | view our privacy policy.
    5 | paramètres personnalisés
    5 | prihvati i zatvori
    5 | à quoi servent les cookies ?
    5 | partenaires (239)
    5 | privacy cookie policy
    5 | liste de nos partenaires (fournisseurs)
    5 | rifiuta e abbonati
    5 | alle cookies akzeptieren
    5 | save settings
    5 | mit contentpass einloggen
    5 | opt-out
    5 | i consent to cookies
    5 | want to know more?
    5 | accept settings close
    5 | internet privacy statement
    4 | uses cookies to improve your experience
    4 | refuser et sabonner
    4 | learn how we and our ad partner google, collect and use data
    4 | sign up
    4 | i agree, dismiss this banner
    4 | jai compris!
    4 | our privacy policy (pdf)
    4 | microsoft privacy statement
    4 | advertising purposes
    4 | our 127 partners
    4 | asacp
    4 | our 8 partners
    4 | saiba mais
    4 | translate
    4 | ok, thanks!
    4 | agree continue
    4 | language
    4 | modify cookie preferences
    4 | configurar
    4 | 8 partners
    4 | cookies essentiels
    4 | learn more about cookies
    4 | agree to all
    4 | click here.
    4 | liste der partner (lieferanten)
    4 | legal notice
    4 | more info.
    4 | blackboards terms of use
    4 | blackboards privacy statement
    4 | privacy, cookies and terms of use
    4 | check privacy policy
    4 | politique de témoins
    4 | close cookie notice i agree
    4 | about this tool (opens in a new window)
    4 | gérer les options
    4 | aceptar y cerrar
    4 | acept
    4 | essential only cookies
    4 | ok, got it.
    4 | plus dinformations
    4 | jaccepte tout
    4 | je naccepte rien
    4 | politique de protection des données personnelles
    4 | (privacy policy)
    4 | we use cookies to help improve the usability of our websites.
    4 | portal da privacidade
    4 | aviso de privacidade
    4 | privacy policies
    4 | i do not agree
    4 | continuer sans consentement
    4 | définir les paramètres de confidentialité individuellement
    4 | data protection policy
    4 | review cookie settings
    4 | view policy
    4 | ik ga akkoord
    4 | meer opties
    4 | privacy preference center
    4 | akceptuję
    4 | do not track
    4 | monportail
    4 | polityka prywatności
    4 | ok, i understand
    4 | i consent
    4 | i want to choose my cookies
    4 | mbna privacy policy: interacting with mbna online
    4 | saznajte više
    4 | contact us
    4 | i disagree - leave the website
    4 | enter ts4rent
    4 | data protection
    4 | consenthub
    4 | détails
    4 | afficher toutes les finalités
    4 | accetta e continua
    4 | accedi
    4 | our 5 partners
    4 | privacy policy here
    4 | configurar cookies
    4 | privacy policy page
    4 | available here
    4 | souhlasím
    4 | report suspected exploitation of minors andor human trafficking to the appropriate authorities.
    4 | report violations
    4 | cliquez ici
    4 | online preferences
    4 | save choices
    4 | learn more about your rights on our privacy policy page
    4 | accepter tout gérer les cookies
    4 | hier anmelden
    4 | accessibility
    4 | autoriser les témoins nécessaires
    4 | edit your preferences
    4 | περισσοτερες επιλογες
    4 | sabonner et refuser les cookies
    4 | politique relative au respect de la vie privée de loblaw
    4 | save my settings
    4 | im ok with all
    4 | read more about our cookies
    3 | personalise my choices
    3 | cookie consent
    3 | politique de confidentialité des renseignements personnels
    3 | conditions générales et vie privée
    3 | paramétrer les cookies
    3 | aceptar cookies
    3 | our use of cookies.
    3 | click here to learn more about implementing rta labeling.
    3 | click here to read our terms and conditions
    3 | close gdpr cookie banner
    3 | enter site
    3 | manage preference
    3 | nos 979 partenaires
    3 | クッキーポリシー
    3 | read policy
    3 | hyväksy kaikki
    3 | vain välttämättömät
    3 | do not sell page
    3 | je refuse les cookies non-fonctionnels
    3 | politique relative aux témoins
    3 | принять
    3 | learn more about our privacy policy.
    3 | gérer lexpérience en ligne
    3 | politique de confidentialité de la td : interagir en ligne avec la td
    3 | our 11 partners
    3 | open settings
    3 | rejeter tous
    3 | accepter tous
    3 | cyberpatrol
    3 | net nanny
    3 | cybersitter
    3 | our privacy and cookie policy.
    3 | enter website
    3 | consultez notre politique de confidentialité
    3 | view details
    3 | home
    3 | paramètres de confidentialité
    3 | i accept use of cookies
    3 | disallow cookies
    3 | website privacy policy
    3 | digital privacy statement
    3 | for more information
    3 | powered by websitepolicies
    3 | change here
    3 | i want more options
    3 | プライバシーポリシー
    3 | personal information
    3 | akkoord
    3 | cookieverklaring
    3 | accept accepter
    3 | cookies.
    3 | oui
    3 | find out more here.
    3 | voir nos 22 partenaires
    3 | i am 18+
    3 | privacy protection
    3 | withdraw consent
    3 | preference center
    3 | avis sur les cookies
    3 | conditions générales
    3 | annuler
    3 | consentement à lutilisation de cookies selon le rgpd avec real cookie banner
    3 | read our privacy statement (opens in new window.)
    3 | accept cookie notice
    3 | uw–madison cookie notice
    3 | personalize +
    3 | lire les conditions dutilisation
    3 | our 3 partners
    3 | accetto
    3 | see more
    3 | legal and privacy terms
    3 | update
    3 | no, leave
    3 | terms of access
    3 | en savoir plus sur les témoins
    3 | show more
    3 | submit
    3 | autoriser les témoins
    3 | прихватам
    3 | приказ сврха
    3 | листа партнера (добављача)
    3 | protection of privacy policy
    3 | close x
    3 | accept selected
    3 | dataset license (opens in a new tab)
    3 | terms of service (opens in a new tab)
    3 | privacy policy (opens in a new tab)
    3 | ok pour moi
    3 | más opciones
    3 | socios
    3 | always in control
    3 | politique de vie privée
    3 | find out more here
    3 | marketing
    3 | afvis alle
    3 | bell media privacy policy
    3 | iheartradio privacy policy
    3 | learn more here
    3 | gérer vos préférences en matière de témoins
    3 | paramétrer les fichiers témoins
    3 | continuer
    3 | online privacy policy
    3 | nur technisch notwendige
    3 | use of cookies.
    3 | manage...
    3 | すべての cookie を受け入れる
    3 | accetta
    3 | reject all non-strictly necessary cookies
    3 | yes, i accept cookies
    3 | privacy security.
    3 | continue shopping
    3 | no, thank you
    3 | aceptar y continuar
    3 | aviso legal
    3 | français
    3 | ses 981 partenaires (dont 972 partenaires iab)
    3 | analytics storage
    3 | drittanbieter
    3 | cookies statement
    3 | view our 186 partners
    3 | nutzung der utiq-technologie, unterstützt durch ihren telekommunikationsanbieter
    3 | datenschutzerklärung von utiq
    3 | utiq jetzt ablehnen
    3 | unterstützte internetverbindung
    3 | über 600 andere websites
    3 | datenschutzhinweise
    3 | drittanbietern
    3 | fr
    3 | our 2 partners
    3 | afficher ce texte en français
    3 | close cookie bar
    3 | verwendung genauer standortdaten
    3 | nuestros socios
    3 | inicia sesión
    3 | rechazar y suscribirse
    3 | datenschutz-einstellungen
    3 | refuser sabonner
    3 | nos 254 partenaires
    3 | voir plus
    3 | aquí
    3 | google privacy policy
    3 | alles akzeptieren
    3 | zezwól na wszystkie
    3 | rejeter tous les témoins
    3 | read more (opens in a new tab)
    3 | oui, jaccepte
    3 | configuración de cookies
    3 | pannello delle preferenze pubblicitarie
    3 | przejdź do serwisu
    3 | согласен
    3 | confirm all
    3 | settings or reject
    3 | nos partenaires
    3 | nos 356 partenaires
    3 | lire notre politique de vie privée.
    3 | je refuse et je mabonne
    3 | συμφωνω
    3 | διαφωνω
    3 | more information.
    3 | im ok with that
    3 | privacy legal
    3 | privacy policy and terms conditions
    3 | paramètres des fichiers témoins
    3 | gérer les paramètres des témoins
    3 | accepteren
    3 | widerrufen
    2 | cookies guide
    2 | essentiels seulement
    2 | find out more how we use cookies
    2 | accept and enter
    2 | learn more about our use of cookies and information
    2 | cookies and similar technologies
    2 | cookie policy – canadian residents
    2 | block
    2 | exit website
    2 | search
    2 | business finance
    2 | beauty fashion
    2 | auto vehicles
    2 | arts literature
    2 | anime animation
    2 | go ad free
    2 | smegg
    2 | encrypted vpn
    2 | smart_display all
    2 | theaters shorts
    2 | thumb_up member picked
    2 | whatshot fresh
    2 | person subscribed
    2 | trending_up trending
    2 | muokkaa evästeasetuksia
    2 | lue lisää evästeistämme
    2 | suomeksi
    2 | order now
    2 | jaccepte tous les cookies
    2 | refuser les témoins non essentiels
    2 | more infor
    2 | покажете подробности
    2 | приемете всички
    2 | прочетете още
    2 | privacy policy terms of use
    2 | cookie policy,
    2 | globalprivacycontrol.org
